Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=ASHP, SEER 10, 6.2 HSPF	Option=ASHP, SEER 13, 7.7 HSPF	Option=ASHP, SEER 15, 8.5 HSPF	resstock_probability
CR04	1990s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	3.159267837617894e-05
CR04	1990s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	1990s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	1990s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	1990s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0065899498624571685
CR04	1990s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	1990s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011626117584478215
CR04	1990s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	1990s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR04	1990s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0006801574560000003
CR04	2000s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0035515635539095686
CR04	2000s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.00015942716267510176
CR04	2000s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0036083849048785116
CR04	2000s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011979480445200006
CR04	2000s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2000s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR04	2000s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0006901079781888986
CR04	2010s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0035515635539095686
CR04	2010s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.00015942716267510176
CR04	2010s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0036083849048785116
CR04	2010s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011979480445200006
CR04	2010s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR04	2010s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR04	2010s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0006901079781888986
CR05	<1940	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0065621807990400025
CR05	<1940	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009572913669341472
CR05	<1940	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	<1940	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.339210761600002e-05
CR05	<1940	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009470942108160004
CR05	1940s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.013124361598080008
CR05	1940s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0019145827338682944
CR05	1940s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1940s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00012678421523200004
CR05	1940s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0018941884216320004
CR05	1950s	Electricity	Yes	Neither Shared	0.0	0.183847	0.7003159999999999	0.115837	0.0069968236069200005
CR05	1950s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	2.578365967548774e-05
CR05	1950s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009866902143325128
CR05	1950s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1950s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00010352000000000004
CR05	1950s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0012422400000000006
CR05	1960s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0069012917862000004
CR05	1960s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0010147012461360005
CR05	1960s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1960s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	9.024712108800002e-05
CR05	1960s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009937920000000003
CR05	1970s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	1.343632642307496e-05
CR05	1970s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.006973075533720001
CR05	1970s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011095328689864495
CR05	1970s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1970s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.634000713600002e-05
CR05	1970s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009109760828160003
CR05	1980s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.007075955842640003
CR05	1980s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011255171615487435
CR05	1980s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1980s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.962092860800002e-05
CR05	1980s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0010899190156800004
CR05	1990s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.007257262397136244
CR05	1990s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011942044368240005
CR05	1990s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	1990s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR05	1990s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0006801574560000003
CR05	2000s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.002274207269016399
CR05	2000s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	1.583447725246537e-05
CR05	2000s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.00488574118977168
CR05	2000s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011821135672675353
CR05	2000s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2000s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR05	2000s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0008495351408640004
CR05	2010s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.002274207269016399
CR05	2010s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	1.583447725246537e-05
CR05	2010s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.00488574118977168
CR05	2010s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011821135672675353
CR05	2010s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR05	2010s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR05	2010s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0008495351408640004
CR06	<1940	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0
CR06	<1940	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0065621807990400025
CR06	<1940	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009572913669341472
CR06	<1940	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	<1940	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.339210761600002e-05
CR06	<1940	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009470942108160004
CR06	1940s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0
CR06	1940s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.013124361598080008
CR06	1940s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0019145827338682944
CR06	1940s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1940s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00012678421523200004
CR06	1940s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0018941884216320004
CR06	1950s	Electricity	Yes	Neither Shared	0.0	0.183847	0.7003159999999999	0.115837	0.0003403744780058373
CR06	1950s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.00010812107253144037
CR06	1950s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.006656449128914163
CR06	1950s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009043528014765603
CR06	1950s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1950s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00010352000000000004
CR06	1950s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0012422400000000006
CR06	1960s	Electricity	Yes	Neither Shared	0.0	0.289154	0.643875	0.066971	0.0009149732650143961
CR06	1960s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.00010204850432389758
CR06	1960s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.005986318521185605
CR06	1960s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009126527418121029
CR06	1960s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1960s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	9.024712108800002e-05
CR06	1960s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009937920000000003
CR06	1970s	Electricity	Yes	Neither Shared	0.0	0.281641	0.659303	0.059054999999999996	0.0013981504560395962
CR06	1970s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.005574925077680405
CR06	1970s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011229691954095244
CR06	1970s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1970s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	8.634000713600002e-05
CR06	1970s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009109760828160003
CR06	1980s	Electricity	Yes	Neither Shared	0.0	0.32664899999999997	0.605532	0.067819	0.0009882138410714175
CR06	1980s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	2.9321458454536584e-05
CR06	1980s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.006087742001568586
CR06	1980s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011255171615487435
CR06	1980s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1980s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.0299470153463436e-05
CR06	1980s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0010899190156800004
CR06	1990s	Electricity	Yes	Neither Shared	0.0	0.220813	0.695437	0.08375	0.001728498471437925
CR06	1990s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	8.281600000000003e-05
CR06	1990s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.005528763925698318
CR06	1990s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011942044368240005
CR06	1990s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	1990s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0006801574560000003
CR06	2000s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0019167540021598631
CR06	2000s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2000s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	7.067294488645745e-05
CR06	2000s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2000s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	2.1294229632000006e-05
CR06	2000s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2000s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.005243194456628217
CR06	2000s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2000s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011272750996335432
CR06	2000s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2000s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.152177036800002e-05
CR06	2000s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0008495351408640004
CR06	2010s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0019167540021598631
CR06	2010s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2010s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	7.067294488645745e-05
CR06	2010s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2010s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	2.1294229632000006e-05
CR06	2010s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2010s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.005243194456628217
CR06	2010s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2010s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0011272750996335432
CR06	2010s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR06	2010s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.152177036800002e-05
CR06	2010s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0008495351408640004
CR07	<1940	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.00048134252379038325
CR07	<1940	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	1.2905244917639239e-05
CR07	<1940	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.006080838275249619
CR07	<1940	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.000944386122016508
CR07	<1940	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	<1940	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	6.339210761600002e-05
CR07	<1940	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0009470942108160004
CR07	1940s	Electricity	Yes	Neither Shared	0.0	0.179837	0.7426689999999999	0.07749400000000001	0.0009626850475807667
CR07	1940s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	2.5810489835278477e-05
CR07	1940s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.012161676550499241
CR07	1940s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.001888772244033016
CR07	1940s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1940s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00012678421523200004
CR07	1940s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0018941884216320004
CR07	1950s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.0069968236069200005
CR07	1950s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0010124738740080006
CR07	1950s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	0.00010352000000000004
CR07	1950s	Propane	No	Neither Shared	1.0	0.0	0.0	0.0	0.0012422400000000006
CR07	1960s	Electricity	Yes	Neither Shared	0.0	0.289154	0.643875	0.066971	0.00045868055598621057
CR07	1960s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	No	Neither Shared	1.0	0.0	0.0	0.0	0.00644261123021379
CR07	1960s	Fuel Oil	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	No	Neither Shared	1.0	0.0	0.0	0.0	0.0010147012461360005
CR07	1960s	None	No	Neither Shared	1.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	No	Neither Shared	1.0	0.0	0.0	0.0	9.024712108800002e-05
