Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=AC, SEER 8	Option=AC, SEER 10	Option=AC, SEER 13	Option=AC, SEER 15	Option=FIXME Room AC, EER 8.5, 20% Conditioned	Option=FIXME Room AC, EER 10.7, 20% Conditioned	resstock_probability
CR07	1950s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR07	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.812602572000002e-05
CR07	1950s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9559918648000012e-05
CR07	1950s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	No	Only Heating Shared	0.216364	0.044038	0.261077	0.169522	0.030063999999999997	0.09297899999999999	0.18595699999999998	0.00029243002912
CR07	1960s	Fuel Oil	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0
CR07	1960s	Natural Gas	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.00022328763763200006
CR07	1960s	None	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0
CR07	1960s	Other Fuel	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	1.3272878912000001e-05
CR07	1960s	Propane	No	Only Heating Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.00024844800000000007
CR07	1960s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	No	Neither Shared	0.216364	0.044038	0.261077	0.169522	0.030063999999999997	0.09297899999999999	0.18595699999999998	0.00644261123021379
CR07	1960s	Fuel Oil	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0
CR07	1960s	Natural Gas	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0010147012461360005
CR07	1960s	None	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0
CR07	1960s	Other Fuel	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	9.024712108800002e-05
CR07	1960s	Propane	No	Neither Shared	0.191614	0.048981	0.290385	0.188553	0.033438999999999997	0.082343	0.164686	0.0009937920000000003
CR07	1960s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045868055598621057
CR07	1960s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR07	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0068872160000003e-05
CR07	1960s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010903475992
CR07	1960s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5582244071999996e-05
CR07	1960s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	No	Only Heating Shared	0.13464600000000002	0.057226	0.26534	0.169413	0.030072	0.114434	0.22886900000000002	0.00020094614191999997
CR07	1970s	Fuel Oil	No	Only Heating Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0
CR07	1970s	Natural Gas	No	Only Heating Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0001346540150870346
CR07	1970s	None	No	Only Heating Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0
CR07	1970s	Other Fuel	No	Only Heating Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	6.0029798720000015e-06
CR07	1970s	Propane	No	Only Heating Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.00024844800000000007
CR07	1970s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	No	Neither Shared	0.13464600000000002	0.057226	0.26534	0.169413	0.030072	0.114434	0.22886900000000002	0.005122993079264477
CR07	1970s	Fuel Oil	No	Neither Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0
CR07	1970s	Natural Gas	No	Neither Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0011229691954095244
CR07	1970s	None	No	Neither Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0
CR07	1970s	Other Fuel	No	Neither Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	7.732507431091598e-05
CR07	1970s	Propane	No	Neither Shared	0.09499400000000001	0.072655	0.336878	0.215088	0.038179000000000005	0.080735	0.16147	0.0009109760828160003
CR07	1970s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018500824544555232
CR07	1970s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.014932825084035e-06
CR07	1970s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR07	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.165150906844929e-06
CR07	1970s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.281591718400004e-05
CR07	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013830930900000002
CR07	1970s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1851125140853007e-05
CR07	1970s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1177012992e-05
CR07	1970s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	No	Only Heating Shared	0.24911999999999998	0.058884000000000006	0.190409	0.124653	0.022472	0.118154	0.236308	0.00020362166972000005
CR07	1980s	Fuel Oil	No	Only Heating Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0
CR07	1980s	Natural Gas	No	Only Heating Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.00010804600529222368
CR07	1980s	None	No	Only Heating Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0
CR07	1980s	Other Fuel	No	Only Heating Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	1.3899071392e-05
CR07	1980s	Propane	No	Only Heating Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.00015232098432000005
CR07	1980s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	No	Neither Shared	0.24911999999999998	0.058884000000000006	0.190409	0.124653	0.022472	0.118154	0.236308	0.0049965517751192285
CR07	1980s	Fuel Oil	No	Neither Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0
CR07	1980s	Natural Gas	No	Neither Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0011255171615487435
CR07	1980s	None	No	Neither Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0
CR07	1980s	Other Fuel	No	Neither Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	8.962092860800002e-05
CR07	1980s	Propane	No	Neither Shared	0.143354	0.096948	0.31349499999999997	0.20523200000000003	0.036999000000000004	0.067991	0.135981	0.0010899190156800004
CR07	1980s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079404067520775
CR07	1980s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR07	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.863455232000001e-06
CR07	1980s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6961040840000015e-05
CR07	1980s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5212351015546585e-05
CR07	1980s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	No	Only Heating Shared	0.10555899999999999	0.0243	0.45236400000000004	0.24142199999999997	0.036814	0.046514	0.093028	5.790632393361817e-05
CR07	1990s	Fuel Oil	No	Only Heating Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0
CR07	1990s	Natural Gas	No	Only Heating Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	5.0473751712000016e-05
CR07	1990s	None	No	Only Heating Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0
CR07	1990s	Other Fuel	No	Only Heating Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	2.0704000000000007e-05
CR07	1990s	Propane	No	Only Heating Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0003680926064640002
CR07	1990s	Electricity	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Fuel Oil	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	None	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	Yes	Only Heating Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	No	Neither Shared	0.10555899999999999	0.0243	0.45236400000000004	0.24142199999999997	0.036814	0.046514	0.093028	0.005484734114734893
CR07	1990s	Fuel Oil	No	Neither Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0
CR07	1990s	Natural Gas	No	Neither Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0011942044368240005
CR07	1990s	None	No	Neither Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0
CR07	1990s	Other Fuel	No	Neither Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	8.281600000000003e-05
CR07	1990s	Propane	No	Neither Shared	0.09149700000000001	0.025351	0.471929	0.251863	0.038407	0.040318	0.080635	0.0006801574560000003
CR07	1990s	Electricity	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017725282824013503
CR07	1990s	Fuel Oil	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	None	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	Yes	Neither Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR07	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0136974136000013e-05
CR07	1990s	None	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Fuel Oil	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	None	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.865770430224705e-05
CR07	1990s	Fuel Oil	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8824837328000005e-05
CR07	1990s	None	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	No	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019398993753600008
CR07	1990s	Electricity	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Fuel Oil	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Natural Gas	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	None	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Other Fuel	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Propane	Yes	Both Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	2000s	Electricity	No	Only Heating Shared	0.438701	0.0	0.0	0.0	0.0	0.1871	0.374199	0.00011883164260823855
CR07	2000s	Fuel Oil	No	Only Heating Shared	0.049768	0.0	0.42959200000000003	0.414112	0.054202999999999994	0.017442	0.034884	0.0
CR07	2000s	Natural Gas	No	Only Heating Shared	0.049768	0.0	0.42959200000000003	0.414112	0.054202999999999994	0.017442	0.034884	7.459745496000003e-05
CR07	2000s	None	No	Only Heating Shared	0.049768	0.0	0.42959200000000003	0.414112	0.054202999999999994	0.017442	0.034884	0.0
CR07	2000s	Other Fuel	No	Only Heating Shared	0.049768	0.0	0.42959200000000003	0.414112	0.054202999999999994	0.017442	0.034884	2.0704000000000007e-05
